,id,episode_id,number,raw_text,timestamp_in_ms,speaking_line,character_id,location_id,raw_character_text,raw_location_text,spoken_words,normalized_text,word_count
112,12247,41,98,"Lisa Simpson: Dad, There are many prominent Jewish entertainers including Lauren Bacall, Dinah Shore, William Shatner, and Mel Brooks.",391000,True,9,5.0,Lisa Simpson,Simpson Home,"Dad, There are many prominent Jewish entertainers including Lauren Bacall, Dinah Shore, William Shatner, and Mel Brooks.",dad there are many prominent jewish entertainers including lauren bacall dinah shore william shatner and mel brooks,17.0
113,12252,41,103,"Lisa Simpson: Poor Krusty, he's like a black velvet painting come to life.",425000,True,9,5.0,Lisa Simpson,Simpson Home,"Poor Krusty, he's like a black velvet painting come to life.",poor krusty hes like a black velvet painting come to life,11.0
114,12255,41,106,Lisa Simpson: Come on...,433000,True,9,5.0,Lisa Simpson,Simpson Home,Come on...,come on,2.0
115,12281,41,132,"Lisa Simpson: Krusty, please continue.",534000,True,9,5.0,Lisa Simpson,Simpson Home,"Krusty, please continue.",krusty please continue,3.0
116,12354,41,205,Lisa Simpson: I bet the rabbi misses Krusty.,827000,True,9,476.0,Lisa Simpson,Temple Beth Springfield,I bet the rabbi misses Krusty.,i bet the rabbi misses krusty,6.0
117,12302,41,153,Lisa Simpson: That is so sad.,614000,True,9,5.0,Lisa Simpson,Simpson Home,That is so sad.,that is so sad,4.0
118,12337,41,188,Lisa Simpson: A man who envies our family is a man who needs help.,775000,True,9,5.0,Lisa Simpson,Simpson Home,A man who envies our family is a man who needs help.,a man who envies our family is a man who needs help,12.0
119,12339,41,190,Lisa Simpson: (SERIOUS) Let's move.,781000,True,9,5.0,Lisa Simpson,Simpson Home,Let's move.,lets move,2.0
120,12343,41,194,"Lisa Simpson: No, no. We're not converting, we just want to find a Rabbi Krustofsky.",795000,True,9,475.0,Lisa Simpson,Rev. Lovejoy's Office,"No, no. We're not converting, we just want to find a Rabbi Krustofsky.",no no were not converting we just want to find a rabbi krustofsky,13.0
121,12346,41,197,Lisa Simpson: I didn't know that.,803000,True,9,475.0,Lisa Simpson,Rev. Lovejoy's Office,I didn't know that.,i didnt know that,4.0
122,12349,41,200,"Lisa Simpson: (COVERING) Oh yeah, it's all the kids talk about on Monday at school.",810000,True,9,475.0,Lisa Simpson,Rev. Lovejoy's Office,"Oh yeah, it's all the kids talk about on Monday at school.",oh yeah its all the kids talk about on monday at school,12.0
123,12398,41,249,"Lisa Simpson: Bart, we're gonna have to out smart him.",967000,True,9,5.0,Lisa Simpson,Simpson Home,"Bart, we're gonna have to out smart him.",bart were gonna have to out smart him,8.0
124,12420,41,271,"Lisa Simpson: Bart, we've been going about this all wrong. What's the one thing rabbis prize above everything else?",1041000,True,9,481.0,Lisa Simpson,Izzy's Deli,"Bart, we've been going about this all wrong. What's the one thing rabbis prize above everything else?",bart weve been going about this all wrong whats the one thing rabbis prize above everything else,17.0
125,12422,41,273,Lisa Simpson: No Bart. Knowledge.,1048000,True,9,481.0,Lisa Simpson,Izzy's Deli,No Bart. Knowledge.,no bart knowledge,3.0
126,12424,41,275,Lisa Simpson: We're gonna hit him where it hurts. Right in the Judaica.,1051000,True,9,90.0,Lisa Simpson,Springfield Library,We're gonna hit him where it hurts. Right in the Judaica.,were gonna hit him where it hurts right in the judaica,11.0
127,12426,41,277,Lisa Simpson: This looks good Bart. Take it to him.,1062000,True,9,90.0,Lisa Simpson,Springfield Library,This looks good Bart. Take it to him.,this looks good bart take it to him,8.0
128,12435,41,286,Lisa Simpson: Not quite. I got some dynamite stuff from Rabbi Simon ben Eleazar.,1094000,True,9,90.0,Lisa Simpson,Springfield Library,Not quite. I got some dynamite stuff from Rabbi Simon ben Eleazar.,not quite i got some dynamite stuff from rabbi simon ben eleazar,12.0
129,12444,41,295,"Lisa Simpson: Here you go, Bart. It's a long shot, but, that's all I can do without learning ancient Hebrew.",1134000,True,9,90.0,Lisa Simpson,Springfield Library,"Here you go, Bart. It's a long shot, but, that's all I can do without learning ancient Hebrew.",here you go bart its a long shot but thats all i can do without learning ancient hebrew,18.0
130,12445,41,296,Lisa Simpson: (UPSET) Bart! I am not gonna learn ancient Hebrew.,1141000,True,9,90.0,Lisa Simpson,Springfield Library,Bart! I am not gonna learn ancient Hebrew.,bart i am not gonna learn ancient hebrew,8.0
131,12458,41,309,"Lisa Simpson: There, there, Rabbi. It's not too late.",1194000,True,9,50.0,Lisa Simpson,Park,"There, there, Rabbi. It's not too late.",there there rabbi its not too late,7.0
132,12495,42,13,Lisa Simpson: I didn't select this costume for mobility. I wore it to salute the noble native American of the Pacific Northwests...,104000,True,9,5.0,Lisa Simpson,Simpson Home,I didn't select this costume for mobility. I wore it to salute the noble native American of the Pacific Northwests...,i didnt select this costume for mobility i wore it to salute the noble native american of the pacific northwests,20.0
133,12496,42,14,Lisa Simpson: YAHHH!,110000,True,9,5.0,Lisa Simpson,Simpson Home,YAHHH!,yahhh,1.0
134,12500,42,18,"Lisa Simpson: (SARCASTIC) Oh yeah, three bad nightmares.",126000,True,9,5.0,Lisa Simpson,Simpson Home,"Oh yeah, three bad nightmares.",oh yeah three bad nightmares,5.0
135,12504,42,22,"Lisa Simpson: Dad, that's Monaco.",152000,True,9,486.0,Lisa Simpson,MARRAKESH,"Dad, that's Monaco.",dad thats monaco,3.0
136,12527,42,45,"Lisa Simpson: No, Bart. Peace on Earth.",215000,True,9,5.0,Lisa Simpson,Simpson Home,"No, Bart. Peace on Earth.",no bart peace on earth,5.0
137,12539,42,57,"Lisa Simpson: Oh, no! Maggie made a wish!",235000,True,9,5.0,Lisa Simpson,Simpson Home,"Oh, no! Maggie made a wish!",oh no maggie made a wish,6.0
138,12546,42,64,Lisa Simpson: Yaaayyy!!,261000,True,9,5.0,Lisa Simpson,Simpson Home,Yaaayyy!!,yaaayyy,1.0
139,12565,42,83,Lisa Simpson: (FERVENTLY) I wish for world peace.,317000,True,9,5.0,Lisa Simpson,Simpson Home,I wish for world peace.,i wish for world peace,5.0
140,12608,42,126,Lisa Simpson: I had a bad dream. Could I sleep in your bed?,536000,True,9,5.0,Lisa Simpson,Simpson Home,I had a bad dream. Could I sleep in your bed?,i had a bad dream could i sleep in your bed,11.0
141,12606,42,124,Lisa Simpson: (SOTTO) Bart... Bart...,532000,True,9,5.0,Lisa Simpson,Simpson Home,Bart... Bart...,bart bart,2.0
142,12610,42,128,Lisa Simpson: I'll give you a candy necklace.,541000,True,9,5.0,Lisa Simpson,Simpson Home,I'll give you a candy necklace.,ill give you a candy necklace,6.0
143,12612,42,130,"Lisa Simpson: (GRATEFUL) Thanks, Bart.",550000,True,9,5.0,Lisa Simpson,Simpson Home,"Thanks, Bart.",thanks bart,2.0
144,12624,42,142,Lisa Simpson: Morning.,600000,True,9,5.0,Lisa Simpson,Simpson Home,Morning.,morning,1.0
145,12687,42,205,Lisa Simpson: Mom! Dad!,907000,True,9,5.0,Lisa Simpson,Simpson Home,Mom! Dad!,mom dad,2.0
146,12690,42,208,Lisa Simpson: Can we sleep with you?,912000,True,9,5.0,Lisa Simpson,Simpson Home,Can we sleep with you?,can we sleep with you,5.0
147,12718,42,236,"Lisa Simpson: Hey, here's a good job, Dad. Oh wait, you have to know how to operate a ultrasonic lithotryptor.",1005000,True,9,5.0,Lisa Simpson,Simpson Home,"Hey, here's a good job, Dad. Oh wait, you have to know how to operate a ultrasonic lithotryptor.",hey heres a good job dad oh wait you have to know how to operate a ultrasonic lithotryptor,18.0
148,12748,42,266,"Lisa Simpson: Mom, what's wrong?",1176000,True,9,5.0,Lisa Simpson,Simpson Home,"Mom, what's wrong?",mom whats wrong,3.0
149,12752,42,270,"Lisa Simpson: Whayda ya know, she's right.",1183000,True,9,5.0,Lisa Simpson,Simpson Home,"Whayda ya know, she's right.",whayda ya know shes right,5.0
150,12782,42,300,"Lisa Simpson: Don't forget dad, tonight my class is having an all you can eat spaghetti dinner.",1304000,True,9,140.0,Lisa Simpson,Simpson Kitchen,"Don't forget dad, tonight my class is having an all you can eat spaghetti dinner.",dont forget dad tonight my class is having an all you can eat spaghetti dinner,15.0
151,12791,43,5,"Lisa Simpson: (INTO PHONE) Dad, I'm calling about the school talent show.",97000,True,9,498.0,Lisa Simpson,SPRINGFIELD ELEMENTARY AUDITORIUM,"Dad, I'm calling about the school talent show.",dad im calling about the school talent show,8.0
152,12793,43,7,"Lisa Simpson: (URGENTLY) No. Dad, I broke my last saxophone reed, and I need you to get me a new one.",101000,True,9,498.0,Lisa Simpson,SPRINGFIELD ELEMENTARY AUDITORIUM,"No. Dad, I broke my last saxophone reed, and I need you to get me a new one.",no dad i broke my last saxophone reed and i need you to get me a new one,18.0
153,12795,43,9,"Lisa Simpson: I called her. She's not home. I also tried Mr. Flanders, Aunt Patty, Aunt Selma, Dr. Hibbert, Reverend Lovejoy and that nice man who caught the snake in our basement.",108000,True,9,498.0,Lisa Simpson,SPRINGFIELD ELEMENTARY AUDITORIUM,"I called her. She's not home. I also tried Mr. Flanders, Aunt Patty, Aunt Selma, Dr. Hibbert, Reverend Lovejoy and that nice man who caught the snake in our basement.",i called her shes not home i also tried mr flanders aunt patty aunt selma dr hibbert reverend lovejoy and that nice man who caught the snake in our basement,30.0
154,12838,43,52,"Lisa Simpson: Mom, where is he? If I don't get that reed I'll sound terrible.",288000,True,9,3.0,Lisa Simpson,Springfield Elementary School,"Mom, where is he? If I don't get that reed I'll sound terrible.",mom where is he if i dont get that reed ill sound terrible,13.0
155,12867,43,81,Lisa Simpson: (SADLY) It's not my fault. It's the reed.,370000,True,9,3.0,Lisa Simpson,Springfield Elementary School,It's not my fault. It's the reed.,its not my fault its the reed,7.0
156,12875,43,89,Lisa Simpson: I'm done.,400000,True,9,347.0,Lisa Simpson,Ice Cream Parlor,I'm done.,im done,2.0
157,12877,43,91,"Lisa Simpson: I'm sorry dad, I don't feel much like eating.",404000,True,9,347.0,Lisa Simpson,Ice Cream Parlor,"I'm sorry dad, I don't feel much like eating.",im sorry dad i dont feel much like eating,9.0
158,12963,43,177,"Lisa Simpson: I love you, Dad!",723000,True,9,5.0,Lisa Simpson,Simpson Home,"I love you, Dad!",i love you dad,4.0
159,12970,43,184,Lisa Simpson: Snowball II... Santa's Little Helper... this is Princess. Please don't exclude her because she's different.,747000,True,9,5.0,Lisa Simpson,Simpson Home,Snowball II... Santa's Little Helper... this is Princess. Please don't exclude her because she's different.,snowball ii santas little helper this is princess please dont exclude her because shes different,15.0
160,12973,43,187,"Lisa Simpson: Dad, no!",770000,True,9,5.0,Lisa Simpson,Simpson Home,"Dad, no!",dad no,2.0
161,12976,43,190,"Lisa Simpson: Dad, I think Princess belongs in a stable.",776000,True,9,5.0,Lisa Simpson,Simpson Home,"Dad, I think Princess belongs in a stable.",dad i think princess belongs in a stable,8.0
162,12980,43,194,"Lisa Simpson: (LIKE KATHARINE HEPBURN) Father, you've made me the happiest girl who ever lived.",794000,True,9,5.0,Lisa Simpson,Simpson Home,"Father, you've made me the happiest girl who ever lived.",father youve made me the happiest girl who ever lived,10.0
163,12993,43,207,"Lisa Simpson: Wait, Dad, I've got something for you.",827000,True,9,5.0,Lisa Simpson,Simpson Home,"Wait, Dad, I've got something for you.",wait dad ive got something for you,7.0
164,13007,43,221,Lisa Simpson: You're so beautiful.,874000,True,9,503.0,Lisa Simpson,Grateful Gelding Stables,You're so beautiful.,youre so beautiful,3.0
165,13008,43,222,"Lisa Simpson: Oh look. You haven't touched your salt lick. Num num, good salt lick.",877000,True,9,503.0,Lisa Simpson,Grateful Gelding Stables,"Oh look. You haven't touched your salt lick. Num num, good salt lick.",oh look you havent touched your salt lick num num good salt lick,13.0
166,13057,43,271,Lisa Simpson: This next song is also about a girl and her pony. It's called Wildfire.,1029000,True,9,5.0,Lisa Simpson,Simpson Home,This next song is also about a girl and her pony. It's called Wildfire.,this next song is also about a girl and her pony its called wildfire,14.0
167,13074,43,288,"Lisa Simpson: I just called to say I love you, Dad.",1147000,True,9,10.0,Lisa Simpson,Springfield Nuclear Power Plant,"I just called to say I love you, Dad.",i just called to say i love you dad,9.0
168,13084,43,298,Lisa Simpson: What's wrong with Dad?,1177000,True,9,273.0,Lisa Simpson,GARAGE,What's wrong with Dad?,whats wrong with dad,4.0
169,13086,43,300,Lisa Simpson: No.,1185000,True,9,273.0,Lisa Simpson,GARAGE,No.,no,1.0
170,13092,43,306,Lisa Simpson: You're gonna make me give up Princess?,1199000,True,9,273.0,Lisa Simpson,GARAGE,You're gonna make me give up Princess?,youre gonna make me give up princess,7.0
171,13096,43,310,Lisa Simpson: All the years I've lobbied to be treated like an adult has blown up in my face.,1212000,True,9,273.0,Lisa Simpson,GARAGE,All the years I've lobbied to be treated like an adult has blown up in my face.,all the years ive lobbied to be treated like an adult has blown up in my face,17.0
172,13104,43,318,"Lisa Simpson: (TO MILLICENT, TEARY EYED) She likes a little carrot after her oats. And she really likes it when you scratch her behind the ear. And if you're playing the radio, she likes contemporary adult in the morning and easy listening at night. Please take good care of my Princess.",1230000,True,9,503.0,Lisa Simpson,Grateful Gelding Stables,"She likes a little carrot after her oats. And she really likes it when you scratch her behind the ear. And if you're playing the radio, she likes contemporary adult in the morning and easy listening at night. Please take good care of my Princess.",she likes a little carrot after her oats and she really likes it when you scratch her behind the ear and if youre playing the radio she likes contemporary adult in the morning and easy listening at night please take good care of my princess,45.0
173,13106,43,320,Lisa Simpson: I'll never forget you.,1251000,True,9,503.0,Lisa Simpson,Grateful Gelding Stables,I'll never forget you.,ill never forget you,4.0
174,13109,43,323,"Lisa Simpson: Dad, you don't have to do this.",1263000,True,9,390.0,Lisa Simpson,QUIK-E-MART,"Dad, you don't have to do this.",dad you dont have to do this,7.0
175,13111,43,325,"Lisa Simpson: Dad, I understand the sacrifice you've made for me. That's why I gave up the pony.",1269000,True,9,390.0,Lisa Simpson,QUIK-E-MART,"Dad, I understand the sacrifice you've made for me. That's why I gave up the pony.",dad i understand the sacrifice youve made for me thats why i gave up the pony,16.0
176,13113,43,327,Lisa Simpson: Hmmm hmmm. There's a big dumb animal I love even more than that horse.,1275000,True,9,390.0,Lisa Simpson,QUIK-E-MART,Hmmm hmmm. There's a big dumb animal I love even more than that horse.,hmmm hmmm theres a big dumb animal i love even more than that horse,14.0
177,13115,43,329,"Lisa Simpson: I mean you, you dummy.",1281000,True,9,390.0,Lisa Simpson,QUIK-E-MART,"I mean you, you dummy.",i mean you you dummy,5.0
178,13118,43,332,"Lisa Simpson: Giddyup, Dad.",1292000,True,9,390.0,Lisa Simpson,QUIK-E-MART,"Giddyup, Dad.",giddyup dad,2.0
